51	81
51	66
51	55
51	70
47	79
47	55
94	96
13	55
13	20
13	41
13	57
43	55
43	70
58	90
17	50
17	55
15	51
15	48
15	34
15	66
15	36
15	55
15	20
15	94
15	74
15	41
15	31
15	42
15	67
15	46
15	91
15	70
15	43
15	57
15	92
15	96
15	27
2	65
2	98
2	51
2	99
2	35
2	60
2	34
2	50
2	17
2	95
2	81
2	47
2	66
2	23
2	24
2	36
2	4
2	45
2	55
2	20
2	94
2	3
2	8
2	37
2	74
2	41
2	31
2	76
2	68
2	7
2	53
2	42
2	44
2	85
2	90
2	21
2	39
2	15
2	46
2	62
2	14
2	91
2	38
2	70
2	93
2	57
2	92
2	58
2	25
2	96
35	60
35	50
35	36
35	55
61	70
61	96
42	55
42	74
42	43
48	50
8	51
8	34
8	36
8	55
8	20
8	46
8	14
0	95
24	34
24	55
24	57
27	34
27	66
27	55
27	46
78	79
46	55
46	74
46	62
46	70
46	93
46	57
46	92
46	96
36	64
36	50
36	55
36	37
36	41
36	68
36	53
36	70
36	43
36	57
36	96
25	74
1	2
1	20
82	87
40	55
60	68
45	74
45	46
70	74
70	87
70	76
70	90
70	91
70	93
70	96
4	99
4	60
4	50
4	36
4	55
4	20
38	55
93	96
3	57
55	98
55	99
55	60
55	66
55	88
55	94
55	86
55	74
55	87
55	75
55	68
55	61
55	85
55	90
55	62
55	91
55	70
55	57
55	92
55	96
44	55
44	77
66	70
66	96
87	96
11	20
6	96
7	34
7	55
7	20
7	41
7	9
7	68
7	61
7	42
7	15
7	46
7	70
7	57
7	27
74	99
74	94
74	87
74	93
74	92
74	96
57	60
57	66
57	75
57	68
57	61
57	91
57	70
57	92
57	58
31	55
31	41
31	46
31	57
14	55
14	20
14	41
14	76
14	42
14	77
83	98
30	96
34	55
34	74
34	61
34	42
22	55
23	50
23	55
23	70
20	65
20	98
20	51
20	99
20	89
20	35
20	60
20	34
20	50
20	81
20	66
20	30
20	23
20	24
20	36
20	69
20	29
20	55
20	94
20	83
20	37
20	82
20	74
20	41
20	31
20	87
20	75
20	76
20	40
20	68
20	61
20	52
20	73
20	42
20	44
20	67
20	85
20	90
20	21
20	39
20	46
20	62
20	91
20	70
20	93
20	43
20	57
20	92
20	58
20	25
20	96
20	27
21	36
21	55
21	74
21	31
21	68
21	46
19	57
9	20
9	41
50	51
50	99
50	60
50	81
50	66
50	69
50	55
50	87
50	70
50	57
68	74
68	77
62	74
62	96
39	50
39	55
39	40
39	46
39	57
41	99
41	45
41	55
41	74
41	42
41	44
41	90
41	46
41	91
41	70
41	57
41	96
37	50
37	55
37	70
