1954,4998,1
123,1116,1
952,2430,1
1694,38,1
1512,3041,1
811,5305,1
36,579,1
1012,5269,1
1359,5004,1
2079,4966,1
2081,1960,1
750,369,1
1330,376,1
609,2199,1
1914,4321,1
2282,3691,1
1664,965,1
261,586,1
710,5430,1
771,2113,1
2234,5192,1
1110,3972,1
1278,1270,1
2259,3862,1
158,1305,1
2011,1499,1
1025,4407,1
1250,2816,1
2108,5591,1
1832,2167,1
1535,3124,1
745,4333,1
385,1572,1
903,5595,1
350,3857,1
540,4957,1
102,4010,1
1515,1479,1
340,3970,1
651,3170,1
1353,3972,1
2171,4221,1
680,3213,1
977,1392,1
264,2113,1
1421,3925,1
589,4922,1
600,1026,1
2256,527,1
414,3222,1
683,1238,1
1199,1497,1
896,4757,1
357,4959,1
250,4956,1
2100,3852,1
1663,615,1
454,2995,1
592,781,1
2212,2110,1
792,1465,1
1173,4092,1
1034,2967,1
152,3353,1
454,144,1
1545,2325,1
97,38,1
346,2156,1
1405,4475,1
1357,4340,1
618,3861,1
633,5003,1
1611,3122,1
2165,1325,1
126,1416,1
1703,615,1
2117,2598,1
2277,38,1
1117,3865,1
1459,4858,1
995,3906,1
646,5594,1
174,536,1
687,5077,1
679,2838,1
1295,4977,1
632,3041,1
2165,611,1
1862,2780,1
1688,1305,1
1011,2407,1
864,1996,1
973,3041,1
1575,2548,1
1119,4762,1
1882,1889,1
990,4634,1
807,4644,1
869,3971,1
1885,3597,1
1926,3123,1
1545,655,1
1594,486,1
944,2295,1
1484,483,1
1440,274,1
97,3606,1
1552,816,1
1161,547,1
632,1444,1
405,3970,1
1436,834,1
1825,3957,1
1367,2000,1
2100,5221,1
877,2813,1
1137,4781,1
261,3528,1
1919,4092,1
716,4473,1
1753,5197,1
684,3601,1
1406,4170,1
2261,1270,1
1880,4733,1
1108,2076,1
677,5129,1
1855,5571,1
726,1343,1
834,1842,1
2141,613,1
1211,5263,1
1076,4505,1
1808,2556,1
1086,1276,1
540,4848,1
986,3610,1
1117,3950,1
619,280,1
1517,5061,1
2009,1851,1
320,3688,1
2042,1723,1
2131,2862,1
542,3170,1
761,3531,1
1980,2614,1
1265,5120,1
1451,2747,1
620,3122,1
1307,645,1
42,4949,1
652,5009,1
1298,3970,1
2081,3088,1
955,1924,1
1356,4158,1
254,1744,1
713,914,1
722,4919,1
488,625,1
1569,2614,1
1336,4111,1
607,4221,1
535,5347,1
2165,5375,1
1407,541,1
1414,1809,1
1087,946,1
270,2909,1
2216,2481,1
905,5149,1
640,1426,1
890,1701,1
371,5456,1
172,2361,1
1444,4472,1
123,3354,1
1498,1137,1
998,483,1
1887,2778,1
298,4040,1
959,4556,1
158,1860,1
947,3597,1
9,1883,1
1683,427,1
1585,807,1
509,38,1
1386,4331,1
283,5531,1
1440,2500,1
1515,3084,1
2312,2113,1
1273,2918,1
269,597,1
576,3584,1
774,2459,1
1375,1779,1
513,2911,1
1893,486,1
1096,5501,1
1313,3041,1
394,4340,1
329,971,1
1271,1725,1
2230,1234,1
1893,5408,1
698,2524,1
713,2695,1
12,4459,1
336,1883,1
1165,2780,1
818,3296,1
196,23,1
1834,1883,1
885,432,1
513,4245,1
2154,4262,1
965,2307,1
2055,4091,1
989,463,1
2138,4641,1
1216,3485,1
1013,809,1
257,1757,1
1592,3969,1
1716,4960,1
59,1132,1
1471,4424,1
2184,4487,1
174,2739,1
1137,4448,1
454,965,1
405,23,1
204,3256,1
2031,554,1
618,2836,1
1027,3318,1
756,1389,1
2041,807,1
1228,1809,1
753,1883,1
1425,4090,1
676,2119,1
313,1769,1
429,3170,1
60,3282,1
743,5224,1
1329,5315,1
175,5164,1
1451,4886,1
1151,3207,1
31,4330,1
147,94,1
1675,1880,1
1089,5485,1
1922,3103,1
442,2548,1
1156,2342,1
1997,1929,1
918,4053,1
530,1531,1
1011,4053,1
1034,87,1
1632,137,1
1410,3061,1
1744,5003,1
850,2268,1
2075,2811,1
395,179,1
350,231,1
365,1827,1
1662,256,1
1182,3995,1
1097,4712,1
1599,400,1
660,3738,1
1547,4505,1
218,1077,1
2273,4310,1
805,4505,1
1883,2193,1
781,4340,1
1899,2668,1
1043,4242,1
257,673,1
345,5049,1
1306,3320,1
2285,5393,1
1197,3202,1
223,5137,1
1484,3336,1
