17	40.3980741	-80.0833859
69	40.4081422	-80.0851737
779	40.407091	-79.916958
76	40.413496	-79.9044562
679	40.4094353	-79.9152619
1254	40.405311	-79.912595
393	40.4092932	-79.9141865
66	40.4094353	-79.9152619
405	40.4089836	-79.9148477
673	40.4111498	-79.908469
962	40.4040168	-79.918751
951	40.4070709	-79.917508
972	40.410874319	-79.9155451419
296	40.410967	-79.9141364
866	40.4073551	-79.9158429
944	40.407174	-79.916603
611	40.4121132	-79.9113203
945	40.4113236	-79.9132525
427	40.4088783792	-79.9180894261
368	40.468873	-80.0599791
1298	40.495483	-80.065652
1246	40.4637827	-79.9319497
843	40.450249	-79.9145
1606	40.458497	-79.9246661
245	40.4574725	-79.9100339
740	40.4748883	-79.9188657
563	40.4583902	-79.9255146
1268	40.4592603	-79.931445
1657	40.4754755	-79.9196258
772	40.4605052	-79.9253403
602	40.4651804861	-79.9220609665
1192	40.4582251	-79.9251182
728	40.4585106475	-79.9288301986
648	40.458138	-79.924797
800	40.464485	-79.935388
249	40.4572561	-79.9253542
986	40.4481991	-79.8954753
607	40.4496169181	-79.8988556098
2084	40.447942	-79.895957
835	40.4578038	-79.9274383
973	40.446587	-79.902277
131	40.4115087	-79.9558863
482	40.4216133	-79.9934293
737	40.4531335	-80.0013672
204	40.4551576	-79.999728
332	40.4621686	-80.0190648
216	40.444011	-79.950361
172	40.4566092	-80.0015054
596	40.4513311	-80.0010493
297	40.4480678	-80.0042395
539	40.4527029402	-80.0066578388
32	40.4459596592	-80.0169205774
782	40.3996765	-80.0434133
230	40.3885629	-80.0493898
608	40.3942666	-80.0350906
199	40.4127159	-80.0303354
138	40.3897336	-80.0409102
62	40.396012	-80.034727
117	40.3886105	-80.0499034
98	40.432022	-79.893834
852	40.432599	-79.894243
165	40.4175696	-79.8879525
1305	40.392287	-80.070269
18	40.3906976	-80.070806
682	40.440177	-80.0021399
1281	40.4585236344	-79.9292063713
826	40.4483207	-80.0043186
684	40.4441681	-79.994852
675	40.4439388	-80.0006057
662	40.4429033	-80.0025614
937	40.450964	-79.984628
1259	40.458139	-79.928437
581	40.440287	-80.002585
113	40.4514856	-79.9834035
247	40.4505899	-79.9842832
988	40.441253	-80.0030696
206	40.4432077	-80.0021285
1255	40.4432466658	-80.0022544159
367	40.455916	-79.979271
878	40.442533	-80.000855
1470	40.4504367	-79.9852163
546	40.436969	-80.0004543
359	40.4514869	-79.9828538
1295	40.449767	-79.986418
757	40.4397214839	-80.0013742593
839	40.4521267	-79.982872
681	40.450111	-79.9858749
270	40.4464777	-79.9916741
678	40.4431259036	-80.0015651596
54	40.4634021	-79.9776298
892	40.4421419	-79.996955
815	40.4394267	-80.0038037
1739	40.4389116	-80.0032374
674	40.4519376	-79.9831293
1296	40.4507487	-79.9848259
560	40.4570498	-79.9756514
669	40.4430419	-79.9986943
890	40.4436238	-79.9963285
150	40.4512014	-79.9834072
1360	40.4429498	-79.9986476
530	40.4387143	-79.9994904
382	40.450211	-79.98572
284	40.4484631	-79.9894086
271	40.4398391119	-80.0028862632
941	40.450237	-79.985665
423	40.4438005	-80.0023331
257	40.4458133275	-79.9962221769
1659	40.4441681	-79.994852
207	40.4410134	-80.0019815
250	40.44389	-79.9985899
272	40.4534271	-79.9809286
1320	40.4432622	-80.0026232
949	40.4610792	-79.9479205
982	40.456227	-79.940241
344	40.4611862	-79.9477047
901	40.4608026	-79.9479065
1318	40.4653251	-79.943809
1709	40.4615624	-79.9493611
532	40.4626986	-79.9515229
1354	40.4649763	-79.9412031
1262	40.4653958	-79.9445114
847	40.4618603	-79.948546
1823	40.4614622	-79.9481741
225	40.4657149	-79.953504
1231	40.4636708	-79.948991
377	40.4620697	-79.9493553
213	40.4653036	-79.9559332
258	40.45639	-79.941311
244	40.4606393	-79.9471799
31	40.4627572	-79.9506735
963	40.461739	-79.9486639
231	40.4646964	-79.9541448
1227	40.458267	-79.942274
498	40.4625543	-79.950173
531	40.462632	-79.950246
426	40.458394	-79.9436629
770	40.4625496053	-79.9497600693
1258	40.384633	-80.015649
0	40.405245	-80.018538
613	40.4107462	-80.0064634
1637	40.3919796	-80.0173011
142	40.3949279	-80.0220174
191	40.3830261	-80.0153449
91	40.3796549065	-80.0448643438
64	40.380192	-80.044459
115	40.3818121	-80.0444905
101	40.3798256	-80.0446104
786	40.3821568	-80.0441272
259	40.357213	-80.0520951
724	40.4513477	-79.9327682
1247	40.4575541	-79.9290894
660	40.456746	-79.9294479
1194	40.4567693	-79.9292802
504	40.4571033	-79.9296345
615	40.4571033	-79.9296345
1241	40.456737	-79.9301601
575	40.455955	-79.931338
1260	40.451566	-79.931741
428	40.4516538606	-79.9327178369
470	40.4558761	-79.9381788
56	40.4514452209	-79.9337325513
1228	40.45109	-79.9343681
336	40.451668	-79.932915
997	40.451832	-79.932424
877	40.4507424	-79.9357149
242	40.4511684	-79.9327743
755	40.453359	-79.931454
1678	40.4576326	-79.9292859
585	40.4563396	-79.9346032
876	40.4514772	-79.9323061
1472	40.4509182	-79.9338159
415	40.4512017	-79.9345853
873	40.451723	-79.932833
1473	40.4512703	-79.9345528
544	40.4515828358	-79.932869839
726	40.4516361	-79.9333919
555	40.4571266518	-79.9377973675
432	40.450866	-79.933919
717	40.4508247	-79.9334641
586	40.4890230106	-79.8926940962
1561	40.4876529256	-79.8806163564
396	40.4895888	-79.8723628
3165	35.354958	-80.930662
3689	35.0883861	-80.8788478
5217	35.0822	-80.8772242
3437	35.093322	-80.864092
3492	35.231684	-80.8396379
3498	35.23361	-80.840783
3908	35.228234	-80.838659
3512	35.2286502258	-80.845006058
3520	35.2240131	-80.8464728
3621	35.2336634617	-80.8502645514
2983	35.228985	-80.839671
4096	35.227987	-80.8414487
1599	35.2279912	-80.843388
4770	35.2302318	-80.8394131
5228	35.2340477	-80.841786
2073	35.230158	-80.8473
3867	35.2215512	-80.8473977
3714	35.21873	-80.84972
3718	35.2223511	-80.8456832
3584	35.218214	-80.843155
1691	35.2273178	-80.8401304
3632	35.224456	-80.84547
4001	35.2274621	-80.8388937
3464	35.2283137726	-80.8419989013
3585	35.2250606	-80.8393335
3017	35.2279912	-80.843388
4752	35.2279912	-80.843388
3530	35.2260468097	-80.8530782034
3813	35.2260468097	-80.8530782034
3494	35.227822	-80.8411478
3465	35.2278411	-80.8394745
3909	35.2273405	-80.8422396
3026	35.229601	-80.8409269
3672	35.225299	-80.837213
4753	35.2264493	-80.8425319
1911	35.1629379	-80.8865749
3042	35.172904	-80.850082
2998	35.1026129	-80.9395934
3679	35.1061344	-80.8781337
3570	35.2346734	-80.8511955
3456	35.217536	-80.849053
3495	35.223866	-80.844683
3474	35.227392	-80.840592
4754	35.223866	-80.844683
3609	35.206798	-80.8351239
3576	35.206798	-80.8351239
3490	35.2094947	-80.8355125
4087	35.213633	-80.825963
4097	35.2154777	-80.8285213
4092	35.2123711	-80.8171636
3598	35.216323	-80.821777
3480	35.2140739	-80.826589
3006	35.2145334	-80.8211257
655	35.2205434098	-80.9440454026
2991	35.229312	-80.863368
2999	35.225955	-80.896767
5218	35.1169659301	-80.8575681073
5221	35.0929099	-80.8592146
3515	35.1460114	-80.8252838
3677	35.146814	-80.827789
3703	35.155501	-80.824576
4955	35.2236082	-80.9423948
3510	35.3059579	-80.854211
3099	35.1469687	-80.8086157
5223	35.088596	-80.861458
3853	35.088069	-80.8512049
3567	35.086393	-80.848856
4090	35.309226	-80.749288
3604	35.309226	-80.749288
3922	35.300589	-80.752675
1915	35.3087682	-80.7506546
3539	35.3058802	-80.754177
3030	35.1449244	-80.737257
3669	35.0960557	-80.9341211
4232	43.095616	-89.511021
5074	43.095724	-89.5120419
3106	43.1288990362	-89.3600500521
2916	43.10565	-89.358775
3126	43.1280801	-89.3043221
3104	43.130005	-89.303977
3134	43.128034	-89.307157
4331	43.1034474	-89.3501215
3058	43.09242	-89.3518969
2929	43.107164	-89.351047
4841	43.123698	-89.355581
3128	43.0472393	-89.3238096
3117	43.0465272	-89.3239208
4321	43.135442	-89.290761
3937	40.128807	-88.197784
2121	40.1080874	-88.230208
1831	40.1100823	-88.2296913
2117	40.1100319	-88.2330779
2130	40.1079898	-88.2295058
3938	40.1100704	-88.2395746
4265	40.110085	-88.229304
2140	40.116715	-88.240606
3942	40.0977581	-88.2487949
2119	40.1358519816	-88.2411279505
2138	40.091899	-88.2452807
4912	40.0984473	-88.2442422
4913	40.1169853	-88.2427068
1837	40.1103799066	-88.2301879674
2115	40.1165811599	-88.2418391481
2132	40.1105579	-88.2311675
5215	40.1178493	-88.2450179
2134	40.1187461626	-88.2449555979
2131	40.1112419	-88.2072116
1832	40.1096989	-88.2303608
2116	40.1177419112	-88.241513984
2127	40.1169069806	-88.2426019246
2128	40.1171251	-88.2426687
2109	40.0977213	-88.2477415
3330	33.477939	-112.073417
2168	33.4521542	-112.0686202
4765	33.4506843	-112.0699472
3905	33.4724737	-112.0722009
2911	33.4484654	-112.0712574
1088	33.4505535	-112.0741097
3285	33.429424	-112.073929
3281	33.4657117	-112.0657286
3227	33.4640982988	-112.073569
4694	33.4521542	-112.0686202
3252	33.4487514	-112.0738147
4764	33.448424817	-112.074802052
4695	33.4499524	-112.0740511
4766	33.4500609	-112.0705878
4123	33.4516878	-112.0686337
5148	33.4633319	-112.0741467
4368	33.4448019849	-112.072117722
1378	33.4460091	-112.0712364
4369	33.4493603	-112.0660026
3328	33.4575099	-112.0741235
2066	33.4486735	-112.066671
3204	33.4701393	-112.0654347
3381	33.45107	-112.055957
3167	33.466043	-112.05026
3152	33.4588421	-112.0609975
3235	33.4599088	-112.04608
3208	33.4659637	-112.0506694
5169	33.459347	-112.064755
3308	33.4713	-112.064761
3191	33.4579361	-112.0520629
2883	33.4575264	-112.0472803
1048	33.4621673363	-111.944971501
2948	33.4657562	-111.9718284
2957	33.4514039	-111.973603
1502	33.449922	-111.946613
1393	33.4477311233	-111.953285588
4289	33.4796892	-112.0297946
3349	33.4554481	-111.9884856
1910	33.4926708	-112.0734808
1926	33.4807	-112.072288
4257	33.5095515	-112.0701304
1387	33.5006213	-112.0743113
4696	33.4978019	-112.074054
1746	33.5096052184	-112.07196136
1924	33.4879669	-112.0746764
3280	33.4859173	-112.0690737
1927	33.4842339783	-112.075116563
1428	33.5097731	-112.0756045
3264	33.4833078593	-112.075009831
3168	33.5094995	-112.0687616
3316	33.5095292	-112.0609579
5153	33.4894313	-112.064679
4319	33.4947113	-112.0603348
1747	33.5113051	-112.0471421
4287	33.4797994	-112.0166115
2347	33.5092195	-112.0411403
3323	33.5373903	-112.0472679
3351	33.5223999	-112.0478399
3192	33.5026383	-112.0470936
5245	33.509564	-112.0408787
4288	33.4962555	-112.0205287
4283	33.5080183	-112.0270172
4284	33.508711	-112.02943
3221	33.508229	-112.0265212
4290	33.4880275	-112.0299544
3197	33.5094212	-112.0301061
4830	33.507557	-112.040116
3188	33.508711	-112.02943
1452	33.5104258	-112.0284918
3198	33.5062561	-112.0388468
1116	33.5309678	-112.0142602
1509	33.5075394	-112.0375184
5154	33.5109749	-112.0249026
1505	33.523043	-112.026658
2230	33.509449	-112.0289706
3364	33.4804921	-112.0221966
4291	33.479978	-112.0320199
1416	33.5094591	-112.0291023
1944	33.4802117	-112.0206818
4314	33.5089836	-112.0339775
3199	33.5102548	-111.9962632
2348	33.5102548	-111.9962632
3882	33.480795	-111.993854
1877	33.504455	-111.969246
2282	33.5023126257	-111.995752167
1092	33.5021111	-111.9963386
1853	33.509198	-111.988715
1586	33.5106537	-111.9866156
1585	33.4947745	-112.0000425
2857	33.4886988	-111.9955103
4048	33.546583	-112.0469306
2343	33.563433	-112.065592
4256	33.5378713137	-112.055160999
2414	33.6537043	-112.065019
2323	33.5857288	-111.9765679
2311	33.5838313	-111.9786204
3375	33.5828625	-112.0131078
2398	33.6385969	-111.9815048
2292	33.600211	-111.9894
2846	33.6400795969	-112.001055479
1854	33.6107716621	-111.996334513
3182	33.6259655	-112.0121895
5082	33.6003783	-111.9786507
2290	33.603845	-111.980988
1423	33.6031987895	-111.978970122
3239	33.4315556	-112.0560841
1592	33.4485562	-112.05742
1002	33.4357166	-112.0067166
188	33.4461951337	-111.974934614
4124	33.538425	-111.8846331
3384	33.447507	-112.028839
1381	33.4362545	-112.0356497
919	33.4340647311	-111.994457245
3326	33.454073	-112.082889
2797	33.3906771	-112.0129108
3216	33.34697	-112.0846008
4711	33.3217349	-111.975816
3176	33.347684	-111.976156
3286	33.3182085	-111.9756219
1526	33.3192686115	-111.982239
3234	33.3174663	-111.9787374
1510	33.3194684	-111.9777184
3274	33.3480616	-111.9820214
3267	33.348020848	-111.980879001
5126	33.331242	-111.9826372
5122	33.376412	-111.9720336
1484	33.3711363	-111.9740268
3278	33.3070892	-111.9786561
3373	33.304667	-111.9945819
4258	33.303967	-111.97839
4824	33.3060455	-111.9748409
2337	33.6752372	-111.9756194
1887	33.6752372	-111.9756194
1506	33.6931139271	-111.997843323
2354	33.673871	-111.971098
5083	33.6791916377	-111.97674064
1364	33.5388426	-112.1326376
2856	33.68456792	-111.9661331
4698	33.362719	-111.8761389
4703	33.3636242	-111.8736054
4775	33.3948018	-111.8751042
4776	33.3948018	-111.8751042
4777	33.3934849	-111.8774354
3410	33.3944172	-111.8754243
4715	33.379043	-111.8910088
4679	33.363302	-111.893065
4114	33.3627949	-111.8773072
3256	33.3851413	-111.8061491
5250	33.3844147	-111.8050886
2056	33.4073215	-111.7876964
433	33.3927653	-111.8076814
4810	33.39046	-111.789177
1888	33.3827564	-111.8406914
1368	33.3652385	-111.8585968
1527	33.384734	-111.857879
4683	33.3840839	-111.8436964
4732	33.4123881	-111.5510958
2215	32.887572	-111.73956
1583	33.3192304	-111.8741469
452	33.321111	-111.8598034
466	33.3113830747	-111.859603856
447	33.3195311251	-111.874307021
5244	33.3358592	-111.8595818
4716	33.31996	-111.874197
4788	33.3136751	-111.8596581
4707	33.3336827	-111.8775741
5192	33.3361505	-111.8743381
4743	33.3399193	-111.8595356
434	33.3063855	-111.8931217
2289	33.2666264	-111.9915192
4784	33.3048389	-111.9490143
5195	33.321472	-111.9678652
3231	33.3214158	-111.9646809
3217	33.3205554	-111.9678009
3189	33.3192731	-111.9294448
4712	33.298837	-111.8959426
3205	33.3017106	-111.8985267
435	33.3019210712	-111.897036061
3283	33.3056618	-111.8975543
1519	33.3192892	-111.9680026
1372	33.3052731	-111.8965223
3178	33.299579	-111.898266
3273	33.3184428	-111.9680237
4503	33.304812	-111.9682754
3206	33.3197571	-111.944607
2279	33.354768	-111.7898327
5253	33.360818	-111.790077
454	33.2623842598	-111.860266111
458	33.2344417	-111.86339
1134	33.5366867814	-111.922869651
3923	33.5302696775	-111.926350594
2327	33.6345815	-111.9182354
2868	33.5810432	-111.880204
1141	33.5105145	-111.9111238
2058	33.5157137	-111.9254057
1175	33.53814	-111.885036
4899	33.5227346	-111.9001511
1053	33.5387595861	-111.884895472
2316	33.5365967	-111.8841279
1122	33.5105345591	-111.91040174
5227	33.5849204	-111.9255981
4280	33.5878857	-111.9599718
4293	33.6240360151	-111.928024292
2276	33.6256463	-111.9325673
2293	33.6340288578	-111.921280439
2802	33.6377527	-111.9262663
2898	33.570469	-111.8867191
1485	33.5817599186	-111.888638735
4132	33.5794039	-111.8871863
1543	33.5547562	-111.900176
1511	33.5509233	-111.9239797
1486	33.5572613	-111.8993894
2899	33.5666361	-111.9186835
3341	33.5435661	-111.9043523
2946	33.5489815	-111.9161173
5177	33.620513	-111.899038
1147	33.5819029	-111.9252145
2340	33.6244375	-111.8934375
3261	33.6228193	-111.8953542
5008	33.639843	-111.897404
3052	33.6271613	-111.8914566
2826	33.581228	-111.880641
1446	33.620547	-111.898142
3209	33.5823408974	-111.923882961
5028	33.6283902	-111.893335
2301	33.6277358352	-111.891602464
2810	33.7810052077	-111.924018867
4250	33.746115	-111.8586077
5093	33.7311759	-111.8529556
5206	33.7273959088	-111.85555981
4245	33.5781511	-111.6858526
4120	33.3801432215	-111.965971919
3213	33.4078253	-111.9578506
4740	33.3926383	-111.9110915
1902	33.394965	-111.909476
3238	33.3943156	-111.9115577
1369	33.393496	-111.914905
1	33.3928537	-111.9389754
4832	33.406601	-111.9075196
4681	33.3918081494	-111.961647134
9	33.4082862	-111.9168734
4789	33.3928427	-111.9422
2	33.395818	-111.9396104
3	33.4071625343	-111.909648747
23	33.4070609	-111.9547907
1604	33.4035371	-111.9709396
4682	33.351013	-111.9613532
3200	33.3495813	-111.9551346
3814	33.336569	-111.952224
4693	33.348621	-111.9604914
1384	33.329129	-111.795261
2818	34.048668	-112.149244
3773	33.4591438682	-112.357080504
4882	33.4952867	-112.3556173
4881	33.4937742	-112.3584879
5181	33.6308784	-112.2382757
3927	36.0224814	-115.0502202
2945	36.0613259	-115.0414116
4572	36.0606863	-115.0467855
4474	36.0609829	-115.0482775
4468	36.0671229	-115.0428251
4666	36.0587982	-115.0481528
4161	36.0648503041	-115.040029685
4524	36.0594861	-115.0468547
1784	36.0718573	-115.083042
3929	36.063161	-115.043594
4609	36.0612766	-115.0414723
