286	426
286	446
286	434
286	455
286	422
286	336
51	821
51	265
51	305
51	266
51	368
51	152
51	287
51	396
51	361
51	114
51	129
51	560
51	934
51	269
51	283
51	245
51	156
51	293
51	203
51	964
51	467
51	144
51	426
51	375
51	255
51	950
51	187
51	102
51	689
51	128
51	823
51	100
51	219
51	312
51	694
51	81
51	559
51	104
51	211
51	66
51	288
51	141
51	316
51	55
51	352
51	166
51	637
51	173
51	491
51	275
51	498
51	377
51	434
51	897
51	415
51	257
51	883
51	561
51	422
51	230
51	70
51	149
51	143
360	491
360	877
360	447
360	843
360	915
575	821
450	559
450	545
450	567
450	681
450	877
450	932
450	674
450	939
787	821
276	934
276	648
276	932
276	718
276	968
79	766
79	635
79	821
79	803
79	960
79	769
79	734
79	949
79	737
79	622
79	478
79	402
79	516
79	621
79	768
79	512
79	822
79	823
79	765
79	561
470	718
690	956
110	415
157	401
157	741
157	657
157	287
157	934
157	426
157	375
157	822
157	219
157	710
157	610
157	446
157	275
157	373
157	953
157	412
157	323
157	196
540	691
64	150
64	700
64	885
64	221
64	178
262	717
262	934
262	283
262	700
262	473
262	380
262	710
262	713
262	519
262	510
262	857
262	495
262	956
262	429
262	323
262	877
262	932
262	278
262	718
262	551
262	336
635	787
635	821
635	689
306	793
111	473
111	141
111	175
111	257
111	429
111	178
111	158
111	436
393	509
393	934
393	473
393	491
393	976
393	558
457	787
457	821
457	738
457	666
457	478
934	950
934	976
934	953
444	550
47	79
47	821
47	595
47	206
47	689
47	292
47	55
47	274
670	821
216	257
497	868
497	718
456	457
456	502
456	512
456	875
503	677
65	426
65	704
65	736
65	484
65	952
65	196
65	718
590	710
590	784
590	968
269	624
269	287
269	290
269	934
269	653
269	283
269	467
269	426
269	375
269	331
269	473
269	596
269	316
269	292
269	491
269	275
269	373
269	377
269	376
269	477
269	941
269	378
269	307
183	630
609	868
163	359
163	290
163	519
163	235
163	323
163	932
163	718
163	968
163	336
281	393
331	401
331	770
331	934
331	426
331	375
331	604
331	637
331	491
195	257
350	374
400	666
400	478
400	710
533	914
94	245
94	201
94	141
94	257
94	450
94	932
94	663
94	880
94	922
94	445
94	121
94	440
94	96
94	899
