17	0
17	1
17	2
69	2
69	3
779	4
779	5
76	6
76	7
76	2
679	8
679	9
1254	10
1254	8
1254	11
1254	9
1254	2
393	12
393	13
393	8
393	10
393	14
393	9
393	2
66	4
66	13
66	15
66	2
405	9
405	16
673	4
673	17
962	18
962	19
962	20
951	8
951	11
951	9
951	2
972	8
972	13
972	9
972	2
296	13
296	21
296	22
296	2
866	22
866	23
866	24
866	2
944	25
944	1
944	26
944	2
611	27
611	28
611	19
945	13
945	29
945	2
427	30
427	2
368	31
368	32
1298	33
1298	19
1246	4
1246	34
843	35
843	2
843	3
1606	24
1606	2
245	36
245	37
740	4
740	5
740	38
740	2
563	8
563	2
563	39
563	40
563	9
1268	41
1268	42
1657	43
1657	4
1657	44
1657	45
1657	46
772	8
772	12
772	9
772	47
602	48
602	19
602	49
602	50
602	51
1192	21
1192	2
728	4
728	52
728	17
648	8
648	53
648	54
648	9
648	2
648	29
800	4
800	5
800	55
800	2
249	21
249	2
986	56
986	4
986	55
986	2
986	52
607	57
607	58
607	59
607	60
2084	61
2084	62
2084	63
835	64
835	53
835	2
973	65
973	66
973	12
973	67
131	4
131	68
131	69
482	2
482	3
737	10
737	8
737	9
204	70
204	10
204	8
204	9
204	2
332	43
332	4
216	65
216	12
172	2
172	3
596	4
596	17
297	11
297	1
297	2
539	12
539	71
539	61
539	45
539	72
539	73
32	74
32	12
32	75
782	4
782	17
230	76
230	77
230	2
608	29
608	2
199	21
199	2
138	11
138	2
62	0
62	29
62	2
117	8
117	21
117	9
117	2
98	10
98	8
98	78
98	9
98	2
852	13
852	2
165	9
165	8
165	1
165	2
1305	76
1305	77
1305	2
18	79
18	80
18	2
682	4
682	5
1281	81
1281	82
826	11
826	2
684	30
684	2
675	83
675	8
675	9
675	2
662	8
662	84
662	9
662	85
662	11
662	2
937	4
937	86
937	52
937	2
937	3
1259	87
1259	88
1259	89
581	90
581	1
581	2
113	4
113	17
113	79
113	2
247	30
247	2
988	4
988	5
206	91
206	53
206	2
1255	91
1255	53
1255	92
1255	2
367	2
367	3
878	93
878	2
1470	4
1470	17
546	1
546	2
359	4
359	5
1295	4
1295	17
757	57
757	94
839	95
839	19
681	76
681	2
270	96
270	76
270	2
678	12
678	97
54	30
54	2
892	21
892	2
815	93
815	2
1739	2
1739	3
674	4
674	52
674	98
1296	4
1296	17
560	4
560	68
669	99
669	12
669	97
890	8
890	9
150	4
150	100
150	17
150	101
150	52
1360	12
1360	102
530	91
530	1
530	26
530	2
382	4
382	5
284	2
284	3
271	21
271	2
941	6
941	2
423	87
423	31
423	103
257	31
257	104
1659	87
1659	31
1659	103
207	30
207	2
250	21
250	2
272	10
272	105
272	9
272	8
272	2
1320	106
1320	2
949	4
949	5
982	11
982	2
344	43
344	4
901	21
901	2
1318	107
1318	108
1318	19
1709	109
1709	82
532	21
532	2
1354	110
1354	2
1262	111
1262	2
847	4
847	17
847	112
847	2
1823	9
1823	8
1823	1
1823	2
225	110
225	2
1231	8
1231	13
1231	9
1231	2
377	4
377	17
377	112
377	2
213	111
213	2
258	13
258	29
258	2
244	30
244	2
244	3
31	6
31	13
31	93
31	2
963	8
963	2
963	9
963	3
231	4
231	68
1227	10
1227	8
1227	13
1227	9
1227	2
498	8
498	13
498	9
498	2
531	0
531	1
531	2
426	2
426	3
770	106
770	2
1258	11
1258	2
0	3
0	21
0	2
613	33
613	19
1637	91
1637	2
142	43
142	4
191	92
191	53
191	2
91	24
91	2
64	3
64	21
64	2
115	76
115	77
115	2
101	21
101	2
786	8
786	13
786	6
786	9
786	39
786	2
259	113
259	19
724	4
724	5
1247	57
1247	114
660	115
660	28
660	19
660	116
660	117
1194	81
1194	118
1194	119
1194	82
504	23
504	2
615	77
615	2
1241	43
1241	4
1241	120
575	8
575	13
575	9
575	2
1260	82
1260	121
1260	122
1260	123
1260	124
1260	61
428	11
428	2
470	81
470	82
470	125
56	8
56	2
56	13
56	39
56	9
1228	8
1228	13
1228	9
1228	2
336	43
336	4
336	69
997	4
997	68
997	5
877	4
877	1
877	120
877	0
877	2
242	19
242	126
242	20
242	127
242	31
242	18
242	128
242	95
755	4
755	129
755	0
755	130
755	87
755	2
1678	4
1678	17
585	4
585	17
876	28
876	19
876	107
876	131
876	132
876	133
1472	8
1472	21
1472	9
1472	2
415	2
415	3
873	134
873	135
873	2
1473	8
1473	4
1473	120
1473	136
1473	9
1473	85
544	0
544	2
726	0
726	137
726	138
726	2
555	6
555	7
555	2
432	24
432	2
717	11
717	2
586	1
586	2
1561	76
1561	139
1561	24
1561	2
396	8
396	9
3165	66
3165	67
3689	112
3689	2
5217	113
5217	19
3437	140
3437	141
3437	37
3492	11
3492	142
3492	138
3492	2
3498	143
3498	13
3498	8
3498	10
3498	9
3498	2
3908	65
3908	12
3512	13
3512	93
3512	2
3520	6
3520	78
3520	1
3520	2
3621	4
3621	5
2983	8
2983	2
2983	13
2983	39
2983	9
4096	10
4096	105
4096	9
4096	8
4096	2
1599	87
1599	31
1599	103
4770	8
4770	13
4770	10
4770	9
4770	11
4770	2
5228	142
5228	2
2073	11
2073	142
2073	2
3867	87
3867	31
3867	103
3714	144
3714	145
3714	59
3714	146
3714	147
3718	31
3718	104
3584	12
3584	97
1691	148
1691	142
1691	2
3632	11
3632	142
3632	2
4001	21
4001	2
3464	8
3464	30
3464	54
3464	9
3464	93
3464	2
3585	12
3585	74
3017	148
3017	11
3017	2
4752	8
4752	9
4752	85
3530	74
3530	12
3530	75
3813	12
3813	74
3494	30
3494	2
3465	8
3465	76
3465	9
3465	85
3465	11
3465	2
3909	4
3909	5
3026	65
3026	61
3026	12
3026	149
3672	9
3672	150
4753	87
4753	31
4753	103
1911	11
1911	40
1911	2
3042	12
3042	102
2998	61
2998	151
3679	132
3679	152
3679	28
3679	19
3570	61
3570	153
3570	154
3570	121
3570	124
3456	61
3456	153
3456	154
3456	121
3456	124
