286	426
286	446
286	434
286	455
286	1078
286	422
286	336
2161	2727
3053	3375
1626	1649
1626	1684
1626	1808
1626	2098
1626	1925
1626	1661
1626	1658
1626	1732
1626	2214
1626	2750
1626	1665
1626	1707
1626	2755
1626	1918
1626	2651
1626	2309
4070	4363
4070	4988
4070	4224
4070	4913
2798	2868
2798	2849
2798	3178
1368	1572
1368	2291
1368	2275
1368	2594
1368	1454
1368	1620
1368	2506
1368	1560
1368	1535
1368	2098
1368	2247
1368	1871
1368	2756
1368	1505
1368	1681
1368	2510
1368	1500
1368	2117
1368	1921
1368	1627
1368	1377
1368	1559
1368	2284
1368	1456
1368	2125
1368	1551
1368	2747
1368	2755
1368	1626
1368	2508
1368	1518
1368	1690
1368	1381
1368	1904
1368	1458
1368	1492
1368	2612
1368	2639
1368	1643
1368	1372
1368	2760
1368	2319
1368	1498
1368	1370
1368	1721
1368	2037
1368	1459
1368	1817
1368	1497
1368	1802
1368	1983
1368	2500
1368	1406
1368	2604
1368	1984
1368	1450
1368	2309
1368	1597
2442	4017
2442	3825
2442	4496
2442	4542
2442	4166
2442	3205
2442	2849
2442	3287
2442	2480
2442	3866
51	821
51	265
51	305
51	266
51	368
51	152
51	287
51	396
51	361
51	114
51	129
51	560
51	934
51	269
51	283
51	245
51	156
51	293
51	203
51	1030
51	964
51	467
51	144
51	426
51	375
51	255
51	950
51	187
51	102
51	689
51	128
51	823
51	100
51	219
51	312
51	694
51	81
51	559
51	104
51	1171
51	211
51	66
51	288
51	141
51	316
51	55
51	352
51	166
51	637
51	173
51	491
51	275
51	498
51	377
51	434
51	897
51	415
51	257
51	883
51	561
51	422
51	1142
51	230
51	70
51	149
51	143
3734	3956
3734	4224
3734	4030
3734	3968
3734	4074
3734	4231
3734	4036
3734	4179
3734	4233
3734	4612
3734	4866
3734	4955
3734	3871
3734	4525
1301	1384
1301	1825
1301	1461
1301	1830
1301	1660
1301	1391
1301	1793
1301	2111
1301	1585
1301	1526
1301	2702
1301	1969
1301	1530
1301	1662
1301	1914
1301	1477
1301	1418
1301	1545
1301	2019
1301	1326
1301	1792
1301	2012
1301	1452
1301	1319
1301	1308
1301	1310
